index,Date,Route_number,Direction,Board_number,Transport_number,Stop_number,Ident_station,Name_stop,Time_stop,In_people,Out_people,People_inside,Type_Transport
62594,2025-02-12,42,Прямое,3125,42_7,22.0,37429.0,"Ст. метро ""Лиговский пр.""",2025-02-12 11:35:30,1,0,6,Троллейбус
62595,2025-02-12,42,Прямое,3125,42_7,23.0,37431.0,Кузнечный пер.,2025-02-12 11:42:16,1,3,7,Троллейбус
62596,2025-02-12,42,Прямое,3125,42_7,24.0,37433.0,Московский вокзал,2025-02-12 11:43:12,0,5,5,Троллейбус
62597,2025-02-12,42,Прямое,3125,,,37434.0,Московский вокзал,2025-02-12 11:47:05,6,0,0,Троллейбус
62598,2025-02-12,42,Обратное,3125,42_8,,37430.0,"Ст. метро ""Лиговский пр.""",2025-02-12 11:49:06,0,2,6,Троллейбус
62599,2025-02-12,42,Обратное,3125,42_8,4.0,37427.0,"Ст. метро ""Обводный канал""",2025-02-12 11:51:31,4,0,4,Троллейбус
62600,2025-02-12,42,Обратное,3125,42_8,5.0,37426.0,Автовокзал,2025-02-12 11:52:46,0,2,8,Троллейбус
62601,2025-02-12,42,Обратное,3125,42_8,6.0,37423.0,Курская ул.,2025-02-12 11:54:40,0,2,6,Троллейбус
62602,2025-02-12,42,Обратное,3125,42_8,8.0,15905.0,Расстанный пер.,2025-02-12 11:56:27,0,1,4,Троллейбус
62603,2025-02-12,42,Обратное,3125,42_8,10.0,15916.0,"Ст. метро ""Волковская""",2025-02-12 11:58:34,1,0,3,Троллейбус
62604,2025-02-12,42,Обратное,3125,42_8,12.0,15924.0,Университет кино и телевидения,2025-02-12 12:01:11,1,2,4,Троллейбус
62605,2025-02-12,42,Обратное,3125,42_8,13.0,15930.0,"Ст. метро ""Бухарестская""",2025-02-12 12:03:28,3,2,3,Троллейбус
62606,2025-02-12,42,Обратное,3125,42_8,14.0,15933.0,Университет профсоюзов,2025-02-12 12:08:44,1,3,4,Троллейбус
62607,2025-02-12,42,Обратное,3125,42_8,15.0,16547.0,Пражская ул.,2025-02-12 12:11:09,1,0,2,Троллейбус
62608,2025-02-12,42,Обратное,3125,42_8,16.0,16491.0,"Пражская ул., 14",2025-02-12 12:12:39,1,1,3,Троллейбус
62609,2025-02-12,42,Обратное,3125,42_8,17.0,16898.0,Ул. Белы Куна / Пражская ул.,2025-02-12 12:14:04,4,0,3,Троллейбус
62610,2025-02-12,42,Обратное,3125,42_8,18.0,15889.0,"Пражская ул., 25",2025-02-12 12:15:35,3,2,7,Троллейбус
62611,2025-02-12,42,Обратное,3125,42_8,19.0,15895.0,Ул. Турку,2025-02-12 12:16:28,1,2,8,Троллейбус
62612,2025-02-12,42,Обратное,3125,42_8,20.0,15903.0,Администрация Фрунзенского района,2025-02-12 12:17:42,1,5,7,Троллейбус
62613,2025-02-12,42,Обратное,3125,42_8,21.0,15349.0,Пражская ул./ Пр. Славы,2025-02-12 12:21:27,0,2,3,Троллейбус
62614,2025-02-12,42,Прямое,3125,,,15316.0,Ж.-д. платформа Сортировочная имени В.Н. Морозова,2025-02-12 12:25:44,1,1,1,Троллейбус
62615,2025-02-12,42,Прямое,3125,,,16883.0,Ж.-д. платформа Сортировочная (посадки/высадки нет),2025-02-12 12:37:47,1,1,1,Троллейбус
62616,2025-02-12,42,Прямое,3125,42_9,,15319.0,Гамбургская пл.,2025-02-12 12:46:07,1,0,1,Троллейбус
62617,2025-02-12,42,Прямое,3125,42_9,4.0,15443.0,Пражская ул.,2025-02-12 12:49:25,7,0,2,Троллейбус
62618,2025-02-12,42,Прямое,3125,42_9,5.0,15447.0,Администрация Фрунзенского района,2025-02-12 12:50:20,4,1,9,Троллейбус
62619,2025-02-12,42,Прямое,3125,42_9,6.0,15679.0,Ул. Турку,2025-02-12 12:51:28,8,0,12,Троллейбус
62620,2025-02-12,42,Прямое,3125,42_9,7.0,15682.0,"Пражская ул., 32",2025-02-12 12:52:29,3,1,20,Троллейбус
62621,2025-02-12,42,Прямое,3125,42_9,8.0,15835.0,Ул. Белы Куна,2025-02-12 12:54:35,5,10,22,Троллейбус
62622,2025-02-12,42,Прямое,3125,42_9,9.0,15838.0,"Пражская ул., 14",2025-02-12 12:55:33,3,2,17,Троллейбус
62623,2025-02-12,42,Прямое,3125,42_9,11.0,15867.0,Университет профсоюзов,2025-02-12 12:57:58,0,1,18,Троллейбус
62624,2025-02-12,42,Прямое,3125,42_9,12.0,15871.0,"Ст. метро ""Бухарестская""",2025-02-12 12:59:16,5,5,17,Троллейбус
62625,2025-02-12,42,Прямое,3125,42_9,13.0,15873.0,Университет кино и телевидения,2025-02-12 13:00:11,0,6,17,Троллейбус
62626,2025-02-12,42,Прямое,3125,42_9,15.0,15882.0,"Ст. метро ""Волковская""",2025-02-12 13:02:50,0,1,11,Троллейбус
62627,2025-02-12,42,Прямое,3125,42_9,19.0,37424.0,"Курская ул., 28",2025-02-12 13:09:03,0,4,10,Троллейбус
62628,2025-02-12,42,Прямое,3125,42_9,21.0,37428.0,"Ст. метро ""Обводный канал""",2025-02-12 13:11:59,0,2,6,Троллейбус
62629,2025-02-12,42,Прямое,3125,42_9,24.0,37433.0,Московский вокзал,2025-02-12 13:17:18,0,3,4,Троллейбус
62630,2025-02-12,42,Прямое,3125,,,15479.0,Суворовский пр. / Невский пр.,2025-02-12 13:21:17,3,0,1,Троллейбус
62631,2025-02-12,42,Прямое,3125,,,15489.0,Исполкомская ул.,2025-02-12 13:23:31,0,1,4,Троллейбус
62632,2025-02-12,42,Прямое,3125,,,38441.0,"Ст. метро ""Площадь Александра Невского""",2025-02-12 13:25:20,0,1,3,Троллейбус
62633,2025-02-12,42,Прямое,3125,,,15112.0,Ул. Профессора Качалова,2025-02-12 13:30:13,0,1,2,Троллейбус
62634,2025-02-12,42,Прямое,3125,,,15125.0,Троллейбусный парк № 3,2025-02-12 15:55:48,5,0,0,Троллейбус
62635,2025-02-12,42,Прямое,3125,,,32018.0,Пл. Бехтерева,2025-02-12 15:57:57,3,1,5,Троллейбус
62636,2025-02-12,42,Прямое,3125,,,15139.0,Невский завод,2025-02-12 16:00:23,6,0,7,Троллейбус
62637,2025-02-12,42,Прямое,3125,,,15069.0,Б. Смоленский пр.,2025-02-12 16:01:59,1,0,13,Троллейбус
62638,2025-02-12,42,Прямое,3125,,,15066.0,Пр. Елизарова,2025-02-12 16:03:33,5,0,14,Троллейбус
62639,2025-02-12,42,Прямое,3125,,,15148.0,Ул. Крупской,2025-02-12 16:08:22,3,2,19,Троллейбус
62640,2025-02-12,42,Прямое,3125,,,15053.0,Железнодорожный пр.,2025-02-12 16:12:39,4,1,20,Троллейбус
62641,2025-02-12,42,Прямое,3125,,,15151.0,Варфоломеевская ул.,2025-02-12 16:13:51,1,0,23,Троллейбус
62642,2025-02-12,42,Прямое,3125,,,15153.0,"Ул. Седова, 70",2025-02-12 16:14:53,0,3,24,Троллейбус
62643,2025-02-12,42,Прямое,3125,,,40584.0,"Ул. Седова, угол ул. Полярников",2025-02-12 16:16:21,0,1,21,Троллейбус
62644,2025-02-12,42,Прямое,3125,,,15353.0,"Ивановская ул., угол ул. Седова",2025-02-12 16:18:06,0,19,20,Троллейбус
62645,2025-02-12,42,Прямое,3125,,,15352.0,Гамбургская пл.,2025-02-12 16:27:00,0,2,1,Троллейбус
62646,2025-02-12,42,Обратное,3125,42_1,,15357.0,Ж.-д. платформа Сортировочная имени В.Н. Морозова,2025-02-12 16:28:09,0,1,0,Троллейбус
62647,2025-02-12,42,Обратное,3125,42_1,24.0,16883.0,Ж.-д. платформа Сортировочная (посадки/высадки нет),2025-02-12 16:42:54,2,3,0,Троллейбус
62648,2025-02-12,42,Прямое,3125,42_2,,15316.0,Ж.-д. платформа Сортировочная имени В.Н. Морозова,2025-02-12 16:48:40,2,0,0,Троллейбус
62649,2025-02-12,42,Прямое,3125,42_2,3.0,15319.0,Гамбургская пл.,2025-02-12 16:52:29,6,0,2,Троллейбус
62650,2025-02-12,42,Прямое,3125,42_2,4.0,15443.0,Пражская ул.,2025-02-12 16:54:36,11,1,8,Троллейбус
62651,2025-02-12,42,Прямое,3125,42_2,6.0,15679.0,Ул. Турку,2025-02-12 16:56:52,3,4,18,Троллейбус
62652,2025-02-12,42,Прямое,3125,42_2,7.0,15682.0,"Пражская ул., 32",2025-02-12 16:57:51,5,5,17,Троллейбус
62653,2025-02-12,42,Прямое,3125,42_2,8.0,15835.0,Ул. Белы Куна,2025-02-12 16:59:54,2,3,17,Троллейбус
62654,2025-02-12,42,Прямое,3125,42_2,9.0,15838.0,"Пражская ул., 14",2025-02-12 17:00:53,2,4,16,Троллейбус
62655,2025-02-12,42,Прямое,3125,42_2,11.0,15867.0,Университет профсоюзов,2025-02-12 17:06:05,2,2,14,Троллейбус
62656,2025-02-12,42,Прямое,3125,42_2,12.0,15871.0,"Ст. метро ""Бухарестская""",2025-02-12 17:07:36,1,5,14,Троллейбус
62657,2025-02-12,42,Прямое,3125,42_2,13.0,15873.0,Университет кино и телевидения,2025-02-12 17:09:02,1,1,10,Троллейбус
62658,2025-02-12,42,Прямое,3125,42_2,14.0,15877.0,"Бухарестская ул., 6",2025-02-12 17:09:54,0,2,10,Троллейбус
62659,2025-02-12,42,Прямое,3125,42_2,16.0,15888.0,Ул. Салова,2025-02-12 17:12:54,3,0,8,Троллейбус
62660,2025-02-12,42,Прямое,3125,42_2,17.0,15896.0,Старообрядческий мост,2025-02-12 17:16:33,2,1,11,Троллейбус
62661,2025-02-12,42,Прямое,3125,42_2,18.0,37421.0,Днепропетровская ул.,2025-02-12 17:18:11,1,0,12,Троллейбус
62662,2025-02-12,42,Прямое,3125,42_2,19.0,37424.0,"Курская ул., 28",2025-02-12 17:20:08,6,3,13,Троллейбус
62663,2025-02-12,42,Прямое,3125,42_2,21.0,37428.0,"Ст. метро ""Обводный канал""",2025-02-12 17:24:31,1,6,16,Троллейбус
62664,2025-02-12,42,Прямое,3125,42_2,22.0,37429.0,"Ст. метро ""Лиговский пр.""",2025-02-12 17:26:54,4,3,11,Троллейбус
62665,2025-02-12,42,Прямое,3125,42_2,23.0,37431.0,Кузнечный пер.,2025-02-12 17:30:51,1,3,9,Троллейбус
62666,2025-02-12,42,Прямое,3125,42_2,24.0,37433.0,Московский вокзал,2025-02-12 17:33:40,0,11,10,Троллейбус
62667,2025-02-12,42,Прямое,3125,,,37434.0,Московский вокзал,2025-02-12 17:37:10,7,0,0,Троллейбус
62668,2025-02-12,42,Обратное,3125,42_3,,37432.0,Кузнечный пер.,2025-02-12 17:39:41,5,0,7,Троллейбус
62669,2025-02-12,42,Обратное,3125,42_3,3.0,37430.0,"Ст. метро ""Лиговский пр.""",2025-02-12 17:41:24,4,2,12,Троллейбус
62670,2025-02-12,42,Обратное,3125,42_3,4.0,37427.0,"Ст. метро ""Обводный канал""",2025-02-12 17:45:35,3,3,14,Троллейбус
62671,2025-02-12,42,Обратное,3125,42_3,5.0,37426.0,Автовокзал,2025-02-12 17:47:50,2,0,14,Троллейбус
62672,2025-02-12,42,Обратное,3125,42_3,8.0,15905.0,Расстанный пер.,2025-02-12 17:52:29,1,1,16,Троллейбус
62673,2025-02-12,42,Обратное,3125,42_3,12.0,15924.0,Университет кино и телевидения,2025-02-12 18:00:25,3,1,16,Троллейбус
62674,2025-02-12,42,Обратное,3125,42_3,13.0,15930.0,"Ст. метро ""Бухарестская""",2025-02-12 18:07:33,15,2,18,Троллейбус
62675,2025-02-12,42,Обратное,3125,42_3,14.0,15933.0,Университет профсоюзов,2025-02-12 18:13:43,9,0,31,Троллейбус
62676,2025-02-12,42,Обратное,3125,42_3,15.0,16547.0,Пражская ул.,2025-02-12 18:15:37,3,4,40,Троллейбус
62677,2025-02-12,42,Обратное,3125,42_3,16.0,16491.0,"Пражская ул., 14",2025-02-12 18:17:01,5,7,39,Троллейбус
62678,2025-02-12,42,Обратное,3125,42_3,17.0,16898.0,Ул. Белы Куна / Пражская ул.,2025-02-12 18:18:48,7,12,37,Троллейбус
62679,2025-02-12,42,Обратное,3125,42_3,18.0,15889.0,"Пражская ул., 25",2025-02-12 18:20:43,1,9,32,Троллейбус
62680,2025-02-12,42,Обратное,3125,42_3,19.0,15895.0,Ул. Турку,2025-02-12 18:21:41,1,5,24,Троллейбус
62681,2025-02-12,42,Обратное,3125,42_3,20.0,15903.0,Администрация Фрунзенского района,2025-02-12 18:22:42,2,11,20,Троллейбус
62682,2025-02-12,42,Обратное,3125,42_3,21.0,15349.0,Пражская ул./ Пр. Славы,2025-02-12 18:28:05,0,6,11,Троллейбус
62683,2025-02-12,42,Обратное,3125,42_3,22.0,15352.0,Гамбургская пл.,2025-02-12 18:30:42,0,4,5,Троллейбус
62684,2025-02-12,42,Прямое,3125,,,15319.0,Гамбургская пл.,2025-02-12 18:47:40,1,0,1,Троллейбус
62685,2025-02-12,42,Прямое,3125,42_4,,15443.0,Пражская ул.,2025-02-12 18:50:33,3,0,2,Троллейбус
62686,2025-02-12,42,Прямое,3125,42_4,6.0,15679.0,Ул. Турку,2025-02-12 18:52:23,1,0,5,Троллейбус
62687,2025-02-12,42,Прямое,3125,42_4,7.0,15682.0,"Пражская ул., 32",2025-02-12 18:53:22,0,4,6,Троллейбус
62688,2025-02-12,42,Прямое,3125,42_4,8.0,15835.0,Ул. Белы Куна,2025-02-12 18:55:13,1,1,2,Троллейбус
62689,2025-02-12,42,Прямое,3125,42_4,9.0,15838.0,"Пражская ул., 14",2025-02-12 18:56:15,0,1,2,Троллейбус
62690,2025-02-12,42,Прямое,3125,42_4,14.0,15877.0,"Бухарестская ул., 6",2025-02-12 19:03:53,1,0,1,Троллейбус
62691,2025-02-12,42,Прямое,3125,42_4,15.0,15882.0,"Ст. метро ""Волковская""",2025-02-12 19:05:53,0,1,2,Троллейбус
62692,2025-02-12,42,Прямое,3125,42_4,18.0,37421.0,Днепропетровская ул.,2025-02-12 19:11:28,1,0,1,Троллейбус
62693,2025-02-12,42,Прямое,3125,42_4,19.0,37424.0,"Курская ул., 28",2025-02-12 19:14:06,1,0,2,Троллейбус
62694,2025-02-12,42,Прямое,3125,42_4,20.0,37425.0,Лиговский пр.,2025-02-12 19:15:17,1,0,3,Троллейбус
62695,2025-02-12,42,Прямое,3125,42_4,21.0,37428.0,"Ст. метро ""Обводный канал""",2025-02-12 19:16:37,0,1,4,Троллейбус
62696,2025-02-12,42,Прямое,3125,42_4,22.0,37429.0,"Ст. метро ""Лиговский пр.""",2025-02-12 19:18:25,0,1,3,Троллейбус
62697,2025-02-12,42,Прямое,3125,42_4,24.0,37433.0,Московский вокзал,2025-02-12 19:25:32,0,1,2,Троллейбус
62698,2025-02-12,42,Прямое,3125,,,37434.0,Московский вокзал,2025-02-12 19:30:48,3,0,1,Троллейбус
62699,2025-02-12,42,Обратное,3125,42_5,,37432.0,Кузнечный пер.,2025-02-12 19:31:57,1,0,4,Троллейбус
62700,2025-02-12,42,Обратное,3125,42_5,3.0,37430.0,"Ст. метро ""Лиговский пр.""",2025-02-12 19:34:19,1,0,5,Троллейбус
62701,2025-02-12,42,Обратное,3125,42_5,10.0,15916.0,"Ст. метро ""Волковская""",2025-02-12 19:48:53,1,0,6,Троллейбус
62702,2025-02-12,42,Обратное,3125,42_5,11.0,15920.0,"Бухарестская ул., 6",2025-02-12 19:51:09,0,1,7,Троллейбус
62703,2025-02-12,42,Обратное,3125,42_5,12.0,15924.0,Университет кино и телевидения,2025-02-12 19:52:13,1,0,6,Троллейбус
62704,2025-02-12,42,Обратное,3125,42_5,13.0,15930.0,"Ст. метро ""Бухарестская""",2025-02-12 19:54:57,3,0,7,Троллейбус
62705,2025-02-12,42,Обратное,3125,42_5,14.0,15933.0,Университет профсоюзов,2025-02-12 19:58:24,1,0,10,Троллейбус
62706,2025-02-12,42,Обратное,3125,42_5,15.0,16547.0,Пражская ул.,2025-02-12 20:00:29,0,1,11,Троллейбус
62707,2025-02-12,42,Обратное,3125,42_5,16.0,16491.0,"Пражская ул., 14",2025-02-12 20:01:46,4,3,10,Троллейбус
62708,2025-02-12,42,Обратное,3125,42_5,17.0,16898.0,Ул. Белы Куна / Пражская ул.,2025-02-12 20:03:36,4,3,11,Троллейбус
62709,2025-02-12,42,Обратное,3125,42_5,18.0,15889.0,"Пражская ул., 25",2025-02-12 20:05:20,1,0,12,Троллейбус
62710,2025-02-12,42,Обратное,3125,42_5,19.0,15895.0,Ул. Турку,2025-02-12 20:06:34,2,1,13,Троллейбус
62711,2025-02-12,42,Обратное,3125,42_5,20.0,15903.0,Администрация Фрунзенского района,2025-02-12 20:07:50,0,2,14,Троллейбус
62712,2025-02-12,42,Обратное,3125,42_5,21.0,15349.0,Пражская ул./ Пр. Славы,2025-02-12 20:09:41,0,7,12,Троллейбус
